	gene	taxa	r.sqr	r.sqr.adj	pval	padj	ci.lower	ci.upper	sigma	sigma.flag	Bonferonni_global	BY_global	BH_global
256	KIAA1143	"Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter"	0.199790856	0.138236307	0.000310441	0.000310441	1166.807515	3944.761869	1.28251091	0	1	0.011958478	0.000787933
172	FAM207A	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii"	0.191693812	0.161756545	0.000331493	0.000331493	-1950839.057	-572806.1426	6.793052431	0	1	0.012765988	0.000841139
382	RGL2	"Bacteria,Proteobacteria"	0	-0.037037037	0.000357548	0.024401035	-131.8980563	-38.39478596	4.613592863	0	1	0.013765219	0.000906977
68	CA3	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii"	0.203665985	0.174172133	0.000371989	0.000371989	-2023088.719	-586210.7948	7.083130577	0	1	0.01431874	0.000943448
145	E4F1	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae"	0.152418848	0.087220298	0.000384741	0.000384741	37690.58654	130589.8824	6.563404588	0	1	0.01480732	0.00097564
89	CHADL	"Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,Methanosphaera stadtmanae"	0.113727512	0.045552706	0.000393186	0.000393186	22853.37682	79385.40996	5.564227265	0	1	0.015130904	0.000996961
166	ETFDH	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella parvula"	0	-0.037037037	0.00040001	0.087602146	763.9374788	2659.105245	1.013847541	0	1	0.015392232	0.00101418
423	SMIM1	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium gonidiaformans"	0.040895433	0.005373041	0.000411506	0.000487134	-5080.231399	-1454.571713	7.074814159	0	1	0.01583277	0.001043206
374	RBM3	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis"	0.142355272	0.110590653	0.000412052	0.000425658	-540.7765482	-154.8104818	0.805099897	0	1	0.015853729	0.001044587
508	ZFYVE27	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae"	0.265166357	0.208640692	0.000437216	0.000437216	5125.971182	18034.7368	7.236792644	0	1	0.016816966	0.001108054
268	LIPT2	"Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Pyriculariaceae,Pyricularia,Pyricularia pennisetigena"	0.175767082	0.11236455	0.000437813	0.000437813	42315.00791	148901.9994	8.254137552	0	1	0.016839903	0.001109565
491	UXS1	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii"	0.199220226	0.169561715	0.000445639	0.000445639	-2041515.259	-578901.3921	7.197442392	0	1	0.017139819	0.001129326
395	RRP1B	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Ruthenibacterium,Ruthenibacterium lactatiformans"	0.211350941	0.150685629	0.000456332	0.000458425	233.1101477	824.4750522	1.187080039	0	1	0.017549055	0.001156291
329	OSBPL5	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus"	0.203602904	0.142341589	0.000470139	0.000490288	67.84690874	240.8535687	0.796052587	0	1	0.018077697	0.001191122
174	FAR2	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus"	0.036818262	0.001144864	0.000472025	0.000626506	-2628.614237	-740.0942485	8.61843448	0	1	0.018149678	0.001195865
445	TACC1	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] gnavus"	0.093599341	0.023876213	0.000476947	0.000633038	25.66639549	91.27833533	0.792974912	0	1	0.018338114	0.001208281
407	SCAP	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis"	0.182604316	0.152330402	0.000488829	0.000648809	-503.461254	-141.1304712	7.949853956	0	1	0.018792837	0.001238242
509	ZFYVE9	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae"	0.159487774	0.094832988	0.000494451	0.000494451	35427.67559	126565.4249	6.41088692	0	1	0.019007909	0.001252413
406	SCAMP3	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium gonidiaformans"	0.038885954	-0.035045896	0.000515085	0.000626687	132.9194212	477.3316397	0.671990181	0	1	0.019797554	0.001304442
192	FUT4	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus"	0.157353802	0.126144683	0.000533735	0.000559272	-2352.565079	-652.1117748	7.837264619	0	1	0.020511054	0.001351454
446	TAMM41	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii"	0.205064566	0.175622512	0.000568036	0.000568036	-1961162.789	-539214.994	6.997326887	0	1	0.021822472	0.001437862
155	EMC1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.143439404	0.111714937	0.000599456	0.000628138	-208.7017283	-56.97279717	0.559515718	0	1	0.023023507	0.001516997
95	CLCN2	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus"	0.124749884	0.092333213	0.000610497	0.000639708	-2237.45968	-609.3011257	7.401803805	0	1	0.023445584	0.001544807
54	BEST2	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum"	0.135941748	0.069475728	0.000616591	0.00063396	1761.547373	6477.382491	6.319814018	0	1	0.023678837	0.001560176
453	TENM3	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium gonidiaformans"	0	-0.037037037	0.000630491	0.138077521	1206.873672	4451.225399	6.301280395	0	1	0.024210129	0.001595182
130	DDR2	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Toutatisvirus,Faecalibacterium virus Toutatis"	0.088921484	0.055177836	0.000728119	0.000728119	-1556896.82	-413755.4313	8.041724745	0	1	0.02794074	0.001840989
487	USP15	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae"	0.185725982	0.123089519	0.000776107	0.000776107	396.645498	1506.269871	0.627480715	0	1	0.029772477	0.00196168
53	BCL7B	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis"	0.17206811	0.141403966	0.000779112	0.000992009	-463.2569085	-121.9207797	7.675245439	0	1	0.029887234	0.001969242
10	ACAD8	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.066204357	0.031619333	0.000905297	0.001006396	-439.0852029	-113.0036212	1.188855144	0	1	0.034701202	0.002286429
74	CBL	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae"	0.196786272	0.1350006	0.000966331	0.000975237	269.789944	1058.901986	0.876565526	0	1	0.037026926	0.002439669
352	PPP1R3G	"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae"	0.114720653	0.081932529	0.000969118	0.007579888	-194.5948703	-49.55712237	7.286873751	0	1	0.037133006	0.002446659
338	PLAT	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caccae"	0	-0.037037037	0.001014596	0.176793789	-3801.093188	-961.054685	5.672084206	0	1	0.038866222	0.002560859
237	IGHV3-9	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae"	0.194097955	0.164249731	0.00113172	0.001147438	-12399.28354	-3080.110942	10.47719556	0	1	0.043326547	0.002854745
307	MT-ND2	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae"	0.17702593	0.146545408	0.001138344	0.001154155	-9688.385869	-2404.380577	8.161031193	0	1	0.04357846	0.002871343
203	GMFG	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae"	0.111999106	0.079110184	0.001143294	0.001277456	-1530.391799	-379.5273953	9.682284206	0	1	0.043767148	0.002883776
261	KRT17	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales"	0.034198016	-0.001572428	0.001181709	0.001192601	-7334.336616	-1808.900953	1.534204651	0	1	0.045229092	0.002980102
265	LAMB2	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pseudocatenulatum"	0.104839955	0.03598149	0.001312368	0.001362126	126.6427844	522.7424058	0.783101756	0	1	0.050199869	0.003307622
87	CEP290	"Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Thermothelomyces,Thermothelomyces thermophilus"	0.08773906	0.053951618	0.001313518	0.001313518	-764022.6622	-185068.6856	8.192708921	0	1	0.050243368	0.003310488
254	KCTD21	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium bifidum"	0	-0.037037037	0.001320467	0.289182331	-2111.787144	-511.0676736	5.794057606	0	1	0.050507514	0.003327892
196	FZD6	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caccae"	0.092821635	0.059222436	0.001354135	0.001385774	-4859.806018	-1170.942751	7.425641333	0	1	0.051788039	0.003412265
9	ABO	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium pseudoperiodonticum"	0	-0.037037037	0.001356304	0.297030638	-561.4499971	-135.2401692	1.103933855	0	1	0.051870454	0.003417695
61	C19orf25	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii"	0	-0.037037037	0.001400165	0.30663622	-1560137.467	-373692.5239	5.846746377	0	1	0.053538209	0.003527582
176	FBP2	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae"	0.120889087	0.088329424	0.001465037	0.001485385	-11027.13566	-2619.919797	9.501195499	0	1	0.056004862	0.003690107
186	FLCN	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella"	0.152314467	0.087107887	0.001474749	0.001481514	373.478085	1573.835121	0.969951463	0	1	0.056373651	0.003714407
55	BGN	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides"	0.088949357	0.018868539	0.001485622	0.003536425	11.68436844	49.30356309	1.074672516	0	1	0.056786406	0.003741603
288	MFGE8	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae"	0.159864765	0.095238978	0.00159014	0.001604796	234.2026369	1000.690664	0.8514342	0	1	0.060754851	0.00400308
483	UBN1	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae"	0.178017206	0.147573399	0.001714858	0.001730663	-10733.46256	-2476.445628	9.17210231	0	1	0.065486414	0.004314838
391	RPS16	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium"	0.136121617	0.104126122	0.001772272	0.001805245	-462.870958	-106.1173472	0.72864826	0	1	0.06766121	0.004458133
392	RPS19BP1	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pseudocatenulatum"	0.057351412	-0.015160018	0.001872082	0.001971087	1226.265707	5406.718231	8.300618109	0	1	0.071444576	0.004707415
513	ZNF845	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerostipes"	0.117966007	0.085298081	0.001898163	0.001915658	-11453.09299	-2590.459776	6.915511675	0	1	0.072433836	0.004772597
501	ZBTB4	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae"	0.260287884	0.203386952	0.001927548	0.002358286	49.43527672	219.2398566	7.230355605	0	1	0.073546901	0.004845936
415	SLC16A1	"Bacteria,Firmicutes"	0.077144546	0.042964714	0.001977948	0.01312638	-33.81371288	-7.584833377	1.166280984	0	1	0.075458141	0.004971865
324	NUDT9	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Coprococcus,Coprococcus catus"	0.058283606	-0.014156117	0.002019273	0.002222215	81.56049949	365.1385814	0.604891482	0	1	0.07702295	0.005074969
49	BBS7	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae"	0.134976803	0.068436557	0.00202525	0.002034541	427.4074162	1914.621242	1.68716253	0	1	0.077249342	0.005089886
337	pk	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae"	0.165321979	0.134407978	0.002050492	0.002069391	-8794.771244	-1958.29542	7.59412948	0	1	0.078205154	0.005152864
271	LRP4	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris"	0.139560344	0.073372679	0.002164121	0.002225082	923.9720146	4196.474143	8.833296607	0	1	0.082509203	0.005436453
319	NDRG2	"Archaea,Euryarchaeota,Halobacteria,Halobacteriales"	0.164730586	0.133794682	0.002201551	0.002201551	-126490.1415	-27749.60402	0.866823666	0	1	0.083924888	0.005529731
442	SYPL1	"Fungi,Ascomycota"	0	-0.037037037	0.002226476	0.166257935	-1202.689539	-263.2170807	2.263255087	0	1	0.084869791	0.00559199
234	IGF2BP3	"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli"	0	-0.037037037	0.002342828	0.128269815	-131.1139871	-28.38207806	3.878636236	0	1	0.08927404	0.005882182
367	QARS	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.059467948	0.024633427	0.002380202	0.002646011	-214.4305801	-46.25730771	0.617107856	0	1	0.090686974	0.005975279
25	ANXA3	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae"	0.092212437	0.022382625	0.002406402	0.002428581	373.5236395	1735.677326	0.768774367	0	1	0.091675973	0.006040443
1	A1BG	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Coprococcus,Coprococcus catus"	0.113762932	0.080939336	0.002482846	0.002601643	-631.6147107	-134.9865508	1.058701305	0	1	0.094571005	0.006231194
91	CHPF2	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pseudocatenulatum"	0.128354125	0.096070944	0.002517621	0.00258854	-5032.94174	-1072.279611	7.882025354	0	1	0.095887278	0.006317922
85	CDCA7	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae"	0.16056833	0.129478268	0.002642615	0.002679318	-9053.980921	-1907.880644	8.057225307	0	1	0.100613333	0.006629317
372	RBBP8NL	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae"	0.178846786	0.148433704	0.002747519	0.002772842	-8455.634164	-1765.825889	7.431207473	0	1	0.104580827	0.006890732
244	IPO11	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae"	0	-0.037037037	0.002834916	0.277619421	9.547064174	46.05347603	0.690846967	0	1	0.10788164	0.007108219
98	CLPTM1	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Toutatisvirus,Faecalibacterium virus Toutatis"	0.116203291	0.048218928	0.00295695	0.00295695	28851.14377	140580.8523	0.794645858	0	1	0.112490576	0.007411898
197	GANC	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium"	0.100911644	0.067612075	0.003117788	0.00316109	-5150.856368	-1043.527572	8.353923304	0	1	0.118554778	0.007811462
347	POTEKP	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium gonidiaformans"	0.02857045	-0.007408423	0.003123225	0.003638224	-4961.001535	-1004.631758	7.706995081	0	1	0.118759347	0.007824941
477	TTPAL	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.141109509	0.10929875	0.00313579	0.003209056	-2668.110967	-539.771608	7.801464645	0	1	0.119232924	0.007856144
65	C8orf82	"Archaea,Euryarchaeota,Halobacteria,Halobacteriales"	0	-0.037037037	0.003170024	0.210003338	-1218205.011	-245785.3207	8.749962352	0	1	0.120527164	0.007941421
22	ANAPC13	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerostipes"	0.088019257	0.054242193	0.003237456	0.003313098	-13191.80492	-2647.608002	8.262938501	0	1	0.123067628	0.00810881
330	OTUD6B	"Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,[Clostridium] innocuum"	0.108878006	0.075873488	0.003473897	0.003489833	-9191.858083	-1811.884599	8.411343308	0	1	0.131975218	0.008695722
238	IGHV4-28	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium bifidum"	0	-0.037037037	0.003698391	0.809947566	-2841.520777	-550.940835	8.249207579	0	1	0.140435803	0.009253182
364	PSMD11	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae"	0.071548792	0.000129468	0.00382234	0.003911647	112.9515492	587.7636777	0.538246262	0	1	0.1451033	0.009560719
425	SMURF1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus"	0	-0.037037037	0.003880308	0.849787358	-1664.213682	-318.5025969	6.117763781	0	1	0.14728252	0.009704306
84	CDC5L	"Fungi,Ascomycota"	0	-0.037037037	0.003892033	0.442665099	-219.2423842	-41.92459382	0.42143402	0	1	0.147722531	0.009733298
223	HNRNPAB	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pseudocatenulatum"	0.105656176	0.072532331	0.004063977	0.004198165	-820.8777803	-155.0999742	1.324949561	0	1	0.154190425	0.010159461
168	F9	"Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,[Clostridium] innocuum"	0	-0.037037037	0.00412574	0.301179025	227.9583305	1211.622143	1.117812803	0	1	0.156511784	0.010312413
221	HMGXB4	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae"	0.133378601	0.101281513	0.004323029	0.004383071	-9152.891111	-1699.191824	8.351157083	0	1	0.163926081	0.010800934
275	LSR	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae"	0.134241658	0.102176534	0.004342578	0.004402892	-9293.533502	-1723.046343	8.482006723	0	1	0.164659294	0.010849245
480	UBA6	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium"	0.122499504	0.054999466	0.004669842	0.004734701	40.16609407	221.3485205	0.369616654	0	1	0.176948624	0.011658977
413	SERPINA7	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Coprococcus,Coprococcus catus"	-2.22E-16	-0.037037037	0.0048707	0.694833454	-553.3716981	-99.13437103	0.960922574	0	1	0.184487403	0.0121557
377	RBP2	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis"	0.025263361	-0.010837997	0.005108947	0.110817317	-506.2335827	-89.34711274	9.146853397	0	1	0.193414528	0.0127439
239	IGLL5	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Coprococcus,Coprococcus catus"	0.084223514	0.050305867	0.005272512	0.005498477	-468.6806257	-81.89140665	0.815589863	0	1	0.19954406	0.013147769
505	ZEB2	"Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,Methanosphaera stadtmanae"	0.064682786	0.030041408	0.005576471	0.005576471	-81416.68086	-13967.3339	6.691397784	0	1	0.210920982	0.013897384
270	LRCH1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis"	0	-0.037037037	0.005712401	0.532391892	5.796307287	34.06044196	0.62013981	0	1	0.216009489	0.014232661
28	APEH	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella"	0.025138683	-0.049850649	0.006406473	0.006586937	206.6369103	1263.730431	0.854187026	0	1	0.241944034	0.015941463
99	CNN3	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis"	0	-0.037037037	0.006712832	0.604311963	9.997903427	62.19694939	1.17339557	0	1	0.253383472	0.016695197
18	AIMP2	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pseudocatenulatum"	0	-0.037037037	0.006961938	0.76233221	-405.8653429	-64.35611064	0.675174792	0	1	0.262681293	0.017307822
31	ARHGAP18	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium"	0	-0.037037037	0.007408232	0.540800913	-375.8646677	-58.18435286	0.649380395	0	1	0.27931346	0.018403699
44	BABAM1	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pasteurianus"	0	-0.037037037	0.007410971	0.687664534	-108.8353035	-16.84539405	1.002966528	0	1	0.279416115	0.018410463
88	CFHR1	"Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,[Clostridium] innocuum"	0	-0.037037037	0.007455525	0.408190019	120.6970176	781.6527332	0.753325936	0	1	0.281076186	0.018519844
19	ALDH3A2	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium"	0	-0.037037037	0.00766442	0.658390114	-410.7593053	-62.73006643	0.709988299	0	1	0.288849729	0.019032035
163	EPS8L3	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis"	0	-0.037037037	0.007780735	0.425995261	7.179848076	47.30169423	0.871429301	0	1	0.293170856	0.01931675
322	NQO1	"Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae"	0	-0.037037037	0.007804763	0.747102883	321.2735007	2119.249162	1.376358861	0	1	0.294062543	0.019375503
470	TRIM14	"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli"	0	-0.037037037	0.007958321	0.34857447	-117.2738556	-17.63681647	3.761789691	0	1	0.299764977	0.019751231
215	GULP1	"Bacteria,Firmicutes"	0	-0.037037037	0.008091685	0.937213741	4.637595326	31.05078986	1.176335138	0	1	0.304727968	0.020078237
72	CASTOR2	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium gonidiaformans"	0	-0.037037037	0.008206892	0.965248147	-4355.278749	-646.634352	7.2367437	0	1	0.309009209	0.020360324
50	BCAS1	"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli"	0	-0.037037037	0.008695344	0.634760094	-231.4321057	-33.51700616	7.472271373	0	1	0.327157919	0.021556126
285	MED4	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii"	0.213145573	0.184002816	0.009109782	0.009109782	-1687366.815	-239349.3413	7.137997074	0	1	0.342542022	0.02256977
137	DNAJA1	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] gnavus"	0	-0.037037037	0.009145768	0.995707574	9.965929897	70.38375604	0.726651224	0	1	0.343876482	0.022657696
58	C12orf73	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis"	0.022199651	-0.014015177	0.009209503	0.224097898	-422.6451819	-59.65497948	8.113638095	0	1	0.34623374	0.022813013
451	TCL1A	"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae"	0	-0.037037037	0.009283138	0.896436752	-184.2179319	-25.90704718	7.953517274	0	1	0.348965394	0.022992999
478	TUBGCP5	"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae"	0	-0.037037037	0.009734108	0.710589885	-215.8853081	-29.69464537	5.588469056	0	1	0.365670728	0.024093698
109	COX10	"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae"	0	-0.037037037	0.010035071	0.830601827	32.9965372	243.4302804	6.330181976	0	1	0.376807662	0.0248275
131	DDX21	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Lughvirus,Faecalibacterium virus Lugh"	0	-0.037037037	0.010079108	0.677661362	4002.042835	29587.93426	0.778632721	0	1	0.378439419	0.024935015
111	CPSF4	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia kudriavzevii"	0	-0.037037037	0.010265713	0.562047767	-218421.7337	-29278.39365	0.932089723	0	1	0.385333597	0.025389266
8	ABL1	"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli"	3.33E-16	-0.037037037	0.010913088	0.398327714	-101.0358929	-13.13016326	3.318874891	0	1	0.409229709	0.026963758
35	ASB15	"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli"	0	-0.037037037	0.011111984	0.649056392	-245.7221989	-31.63299139	8.082923675	0	1	0.4165589	0.027446672
121	CXCL1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes"	-2.22E-16	-0.037037037	0.011344901	0.907470172	247.8466787	1946.559648	8.65950612	0	1	0.425152781	0.028012914
82	CD99	"Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae"	0.270084823	0.182495002	0.01158061	0.011687343	-750.0696512	-94.44931307	0.730059843	0	1	0.433833478	0.028584877
305	MSH2	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pseudocatenulatum"	0.038589939	0.002982159	0.013165331	0.013664491	-299.4402804	-35.02854734	0.526391126	0	1	0.492128649	0.032425891
164	ERGIC3	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoclostridium"	0	-0.037037037	0.013305157	0.57214589	-385.3369905	-44.78752347	0.692506616	0	1	0.497257589	0.032763832
267	LILRB5	"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli"	0	-0.037037037	0.013522997	0.740384084	-140.7002035	-16.19057039	4.70085294	0	1	0.505245105	0.033290122
